ClienteID,Nombre,MontoOriginal
4914,Mr. Anthony Burch,5143
4915,Brian Romero,14475
4916,James Mcbride,22283
4917,Anthony Owens,22237
4918,David Gregory,12893
4919,Steven Weiss,20398
4920,Katelyn Cooper,14406
4921,Marc Edwards,10235
4922,Lauren Munoz,24508
4923,Bradley Harris,5242
4924,James Parrish,23072
4925,Jeffrey Davis,22436
4926,Denise Ramsey,17570
4927,Brian Thompson DVM,20955
4928,Thomas Singleton,6094
4929,Todd Castaneda,22320
4930,James Padilla,23602
4931,Alexis Martin,19245
4932,Raymond Edwards,7408
4933,Miguel Sanders,12020
4934,Tracey Pittman,18152
4935,Karla Baker MD,18032
4936,Sheila Bennett,2551
4937,Jessica Davis,9825
4938,Kevin Summers,19638
4939,Christine Williams,2551
4940,Linda Middleton,12969
4941,Kirsten Phillips,16253
4942,Rhonda Garza,12476
4943,Jillian George,13268
4944,Richard Green,16265
4945,Eduardo Scott,10321
4946,Charles Robinson,18538
4947,Aaron Fisher,3466
4948,Heather Long,7806
4949,Michael Mendoza,16470
4950,Ryan Gonzalez,19552
4951,Joseph Baker,1119
4952,Tiffany Johnson,7737
4953,Charles Sanchez,11748
4954,Billy Armstrong,4573
4955,Rachel Spencer MD,8773
4956,Karen Martinez,6616
4957,Elijah Pham,19854
4958,Connie Gutierrez,10872
4959,Jeremy Morales,21329
4960,Charles Adams,16639
4961,Carol Anthony,3687
4962,Deborah Jackson,19489
4963,Zachary Wilson,5752
4964,Jamie Murray,21920
4965,Lindsay Booth,6982
4966,Jessica Lee,10281
4967,Carol Travis,15318
4968,Lori Jones,2930
4969,Donna Lambert,12755
4970,William Holland,7420
4971,Nathan Ramirez,13277
4972,Kevin Cooke,23004
4973,Mary Vazquez,24561
4974,Max Powers,7678
4975,William Gonzalez,4962
4976,Craig Wilson,3234
4977,Kenneth Williamson,11909
4978,Heidi Tate,22770
4979,Daniel Ford,17733
4980,Karen Werner,11280
4981,Dana Allen,19639
4982,Robert Gardner,21902
4983,Anita Wilson,1898
4984,Dawn Moore,8453
4985,Alexis Torres,14816
4986,Jose Davis,16807
4987,Joanne Baker,2451
4988,Luis Thomas MD,3887
4989,Timothy Johnson,12835
4990,Randall Perkins,18506
4991,Jeremy Summers,2142
4992,Michele Johnson,7614
4993,Lisa Fleming,7493
4994,Amber Miller,21044
4995,Nicole Reyes,14065
4996,Nicholas Ferguson,2285
4997,Thomas Hanson,15179
4998,James Barnett,2656
4999,Catherine Johnson,16406
5000,Nicholas Spencer,13927
